	LYL1	LYL2	LYL3	LYL4	LYL5	LYL6
ASV395	0.000825731	0.000235923	0	0	0.000550488	0.00070777
ASV4092	0	0	0.000943693	0.002044668	0	0
ASV382	0.000471846	0	0.001572822	0.000629129	0	0
ASV405	0.000511167	0	0.000196603	0	0.000904372	0.000353885
ASV813	0.000275244	0.000235923	0.000353885	0.000432526	0.000393205	0
ASV504	0.000550488	0.000157282	0.000275244	0.000353885	0.000432526	0
ASV565	0.000511167	0	0.000117962	0	0.000550488	0.000629129
ASV227	0.00074709	0	0	0.000275244	0	0.000157282
ASV4866	0	0	0	0.00290972	0.000235923	0
ASV781	0.000275244	0.000471846	0	0	0	0
ASV974	0.000117962	0	0.000196603	0.000275244	0	0.000275244
ASV2413	0	0.00074709	0.001140296	0.000983014	0	0.001022334
ASV530	0.000393205	0	0	0.000983014	0	0
ASV1332	7.86E-05	0.000668449	0.000668449	0	0.000235923	0
ASV367	0.000668449	0.000668449	0.000589808	0	0	0
ASV391	0.000511167	0.000196603	0	0.000353885	0.000117962	0.000314564
ASV3231	0	0	0	0.002437874	0	0.000943693
ASV427	0.000432526	0.000117962	0	0.000314564	0	0
ASV452	0.000314564	0	0.002005348	0	0.000471846	0
ASV3223	0	0	0.000668449	0	0	0.001061655
ASV339	0.00074709	0	0	0	0	0
ASV2395	0	0.000825731	0	0.00070777	0	0.00074709
ASV4076	0	0	0.002477194	0.001140296	0	0
ASV644	0.000235923	0.000196603	0.000275244	0.00074709	0	0.000314564
ASV457	0.000235923	0.000314564	7.86E-05	0.000235923	0	0.000235923
ASV8750	0	0	0	0	0	0
ASV238	0.001061655	0	0	0	0	0
ASV749	0.000157282	0.000235923	0.000393205	0.000275244	0.000825731	0.000196603
ASV559	0.000275244	0.000275244	0.000157282	0.000589808	0.000471846	0
ASV578	0.000511167	0.000157282	0	0.00070777	0.000117962	0.000511167
ASV612	0.000314564	0.000511167	0.000393205	0.000668449	0.000157282	0
ASV639	0.000235923	0	0.000589808	0.000353885	0.000432526	0.00074709
ASV806	0.000157282	0.000471846	0	0	0	0
ASV4815	0	0	0	0.000314564	0.000196603	0
ASV430	0.000471846	0	0.000353885	0	0.000511167	0
ASV669	0.000353885	0.000786411	0	0	0	0
ASV607	0.000275244	0	0.000550488	0	0.000117962	0.000550488
ASV766	0.000314564	0.000353885	0.00074709	0	0.000432526	0.000511167
ASV260	0.000943693	0	0	0	0	0
ASV697	0.000275244	0.000117962	0.000117962	0.000471846	0	0.000196603
ASV471	0.000511167	0	0	0	0.000393205	0.000786411
ASV6370	0	0	0	0	0	0
ASV597	0.000314564	0	0.00070777	0	0	0
ASV353	0.000943693	0.001179616	0	0	0	0
ASV4821	0	0	0	0.000865052	0.00074709	0
ASV4199	0	0	0.000235923	0	0.00074709	0
ASV2428	0	0.000629129	0.000629129	0.000511167	0	0
ASV185	0.001140296	0	0	0	0	0
ASV698	0.000196603	0	0.000511167	0	0	0.000904372
ASV338	0.000589808	0	0.001415539	0	0	0
ASV518	0.000432526	0	0.000275244	0.000117962	0.000157282	0.000196603
ASV653	0.000235923	0	0	0	0	0
ASV6948	0	0	0	0.003184964	0	0
ASV638	0.000393205	0.000196603	0.000275244	0.000235923	0.000157282	0.000629129
ASV446	0.000589808	0.000275244	0.000353885	0.000117962	0.000353885	0
ASV531	0.000393205	0.000589808	0	0	0	0.000589808
ASV2432	0	0.000471846	0.000196603	0.000314564	0.000393205	0.000235923
ASV3237	0	0	0.000275244	0	0	0.000904372
ASV4093	0	0	0.00070777	0.000589808	0	0
ASV385	0.000471846	0	0.000235923	0	0.000511167	0.000393205
ASV4899	0	0	0	0.000511167	0.000117962	0
ASV2477	0	0.000393205	0	0	0	0.000393205
ASV8748	0	0	0	0	0	0
ASV3258	0	0	0	0	0	0.000550488
ASV997	0.000235923	0	0.00070777	0	0	0.00070777
ASV516	0.000393205	0	0	0	0	0.000550488
ASV570	0.000471846	0	0.000275244	0	0	0.000353885
ASV2374	0	0.003067002	0	0	0	0
ASV935	0.000196603	0	0.000117962	0	0	0
ASV801	0.000196603	0.000353885	0	0.001022334	0	0
ASV1503	0.000117962	0.000393205	0	0	0.001061655	3.93E-05
ASV636	0.000511167	0	0.000117962	0	0.000393205	0.000432526
ASV449	0.000550488	0	0	0.000235923	0.000983014	0
ASV733	0.000314564	0	0	0	0.000235923	0.000157282
ASV2545	0	0.000196603	0	0.000275244	0	0
ASV724	0.000235923	0.000353885	0	0.000196603	0.000157282	0
ASV354	0.000511167	0.000196603	0	0.000117962	0.000196603	0.000196603
ASV1305	7.86E-05	0	0.000157282	0	0	0
ASV1125	0.000117962	0	0.001533501	0	0.000235923	0.000117962
ASV909	7.86E-05	0	0	0	0	0
ASV216	0.001100975	0	0	0	0	0
ASV4909	0	0	0	0	0	0
ASV375	0.000786411	0	0	0	0.000471846	0
ASV7043	0	0	0	0.000275244	0	0
ASV356	0.000589808	0.001297578	0	0	0	0
ASV791	0.000235923	0	0.000314564	0.000511167	0	0.000589808
ASV2390	0	0.000865052	0	0	0.000589808	0
ASV2614	0	0.000196603	0.00074709	0	0	0.000393205
ASV377	0.00070777	0	0	0	0.001140296	0
ASV746	0.000471846	0	0.000314564	0.000353885	0	0
ASV560	0.000353885	0.000550488	0.000275244	0	0	0
ASV1010	0.000117962	0.000196603	0.000314564	7.86E-05	0.000117962	0.000471846
ASV3257	0	0	0.000393205	0	0.000865052	0.000589808
ASV2451	0	0.000589808	0	0.000943693	0.000511167	0
ASV785	0.000235923	0	0	0.001022334	0.000393205	0
ASV6371	0	0	0	0	0	0
ASV552	0.000471846	0	0.000471846	0	0.000629129	0.000589808
ASV771	0.000117962	0	0	0	0.000865052	0
ASV4822	0	0	0	0.001140296	0.000393205	0
ASV2406	0	0.000668449	0	0	0	0
ASV728	0.000117962	0.000196603	0	0	0	0
ASV308	0.00070777	0	0	0	0	0
ASV687	0.000432526	0.000353885	0.000314564	0.000235923	0.000393205	0
ASV2422	0	0.000511167	0	0	0.001887386	0
ASV409	0.000550488	0	7.86E-05	0	0	0
ASV2508	0	0.000314564	0.000393205	0.000117962	0.000117962	0.000668449
ASV7513	0	0	0	0	0	0
ASV4141	0	0	0.000275244	0	0	0
ASV472	0.000432526	0.001218937	0	0	0	0
ASV582	0.000314564	0.000235923	0.000353885	0.000196603	0	0.000157282
ASV673	0.000432526	0.000825731	0	0	0	0
ASV566	0.000432526	0	0	0.000589808	0.000550488	0.000275244
ASV2503	0	0.000393205	0	0	0	0
ASV4139	0	0	0.000471846	0.00074709	0.000157282	0
ASV2563	0	0.000275244	0	0	0	0.001258257
ASV1593	3.93E-05	0.000196603	0.000511167	0.000275244	0.000353885	3.93E-05
ASV4835	0	0	0	0.000786411	0.000353885	0
ASV3295	0	0	0	0	0	0.000471846
ASV1423	3.93E-05	0.000235923	0	0.000196603	0	0.000393205
ASV690	0.000432526	0.000786411	0	0	0	0
ASV5565	0	0	0	0	0.001297578	0
ASV713	0.000353885	0.000275244	0	0	0.000196603	0.000314564
ASV912	0.000157282	0.000393205	0.000196603	0.000275244	0.000196603	0.000353885
ASV774	0.000157282	0	0	0	0	7.86E-05
ASV2780	0	0.000117962	0	0	0	0
ASV541	0.000393205	0	0	0	0	0
ASV758	0.000117962	0	0	0.000511167	0.000117962	0
ASV2418	0	0.000786411	0	0	0	0.000471846
ASV4105	0	0	0.000550488	0.000471846	0	0
ASV360	0.000629129	0.00070777	0	0	0	0
ASV2465	0	0.000432526	0	0.000196603	7.86E-05	0.000275244
ASV322	0.00074709	0	0	0.000353885	0	0
ASV623	0.000393205	0.000235923	0	0.000117962	0	0.000314564
ASV2528	0	0.000235923	0	0.000471846	0.000393205	0.000235923
ASV538	0.000353885	0.000314564	0	0	0	0.000432526
ASV659	0.000275244	0.000353885	0.000235923	0	0.000235923	0
ASV451	0.000550488	0	0	0.000629129	0	0
ASV6383	0	0	0	0	0	0
ASV772	0.000235923	0	0	0.000314564	0	0.000825731
ASV4832	0	0	0	0	0	0
ASV832	0.000275244	0.000393205	0	0	0	0
ASV926	0.000196603	0.000275244	0	0.000393205	0.000550488	0.000393205
ASV1047	0.000117962	0.000629129	0	0	0	0
ASV2394	0	0.000904372	0	0	0.001218937	0
ASV641	0.000275244	0.000196603	0	0	0.000157282	7.86E-05
ASV2382	0	0.001061655	0	0	0.000786411	0.000511167
ASV2427	0	0.000511167	0	0.000589808	0	0.000511167
ASV275	0.001140296	0	0	0	0	0
ASV928	0.000235923	0	0.000629129	0	0.000629129	0
ASV2436	0	0.000589808	0	0	0	0.001887386
ASV347	0.00070777	0.000157282	0	0	0.000117962	0.000117962
ASV419	0.000471846	0	0	0	0	0
ASV4081	0	0	0.001336898	0	0	0
ASV667	0.000353885	0	0.000668449	0	0	0
ASV546	0.000393205	0.000275244	7.86E-05	0	0	0
ASV3298	0	0	0	0.000235923	0	0.000432526
ASV574	0.000314564	0.000196603	0.000117962	0.000235923	0.000275244	0
ASV550	0.000511167	0.000235923	0	0	0	0
ASV606	0.000393205	0	0	0.000353885	0	0
ASV827	0.000235923	0	0.001651463	0	0	0
ASV702	0.000157282	0.000314564	0.000117962	0	0	0.000353885
ASV2452	0	0.000432526	0.000235923	0	0.000275244	0
ASV598	0.000235923	0.000668449	0.000157282	0	0	0.000196603
ASV2558	0	0.000235923	0	0.000393205	0.000117962	0.000589808
ASV773	0.000196603	0.000117962	0	0.000235923	0	0.000235923
ASV778	7.86E-05	0.000393205	0.000275244	0.000275244	0	0
ASV752	0.000353885	0.000471846	0	0.00074709	0	0.000314564
ASV4825	0	0	0	0	0	0
ASV2239	0	0.000235923	7.86E-05	0	0	0.000314564
ASV760	0.000235923	0	7.86E-05	0	0	0.000157282
ASV4828	0	0	0	0	0.001022334	0
ASV2421	0	0.000629129	0	7.86E-05	0.000550488	0
ASV5594	0	0	0	0	0.000550488	0
ASV3407	0	0	0.000629129	0.000668449	0.000157282	0.000235923
ASV526	0.000393205	0	0	0.000629129	0	0
ASV1091	0.000117962	7.86E-05	0	0.000314564	0.000157282	7.86E-05
ASV525	0.000393205	0	0	0	0	0
ASV6372	0	0	0	0	0	0
ASV842	0.000235923	0.000235923	0	0	0.000275244	0.000353885
ASV517	0.000393205	0	0	0.000432526	0	0
ASV637	0.000511167	0.000196603	0	0	0	0.000511167
ASV402	0.000550488	0	0	0	0	0
ASV660	0.000511167	0.000432526	0	0	0	0.000314564
ASV821	0.000432526	0	0	7.86E-05	0.000511167	0.000196603
ASV1150	0.000117962	0.000117962	0	0	0	0.000668449
ASV445	0.000550488	0.000550488	0	0	0	0
ASV4077	0	0	0.001376219	0	0	0
ASV4101	0	0	0.00074709	0	0	0
ASV2515	0	0.000314564	0	0	0.000353885	0
ASV473	0.000275244	0	0.000314564	0	0	0
ASV930	0.000275244	0	0	0.000314564	0.000353885	0
ASV2398	0	0.00074709	0	0.001140296	0	0
ASV826	7.86E-05	0	0	0	0	0
ASV2377	0	0.001730104	0	0	0	0
ASV779	0.000117962	0	0.000511167	0.000196603	0	0.000471846
ASV2378	0	0.001926707	0	0	0	0
ASV2637	0	0.000196603	0	0	0	0
ASV3249	0	0	0.000432526	0	0.000511167	0.00074709
ASV3468	0	0	0	0	0.000235923	0.000196603
ASV852	0.000157282	0.000668449	0	0	0	0.000314564
ASV931	0.000275244	0	0	0.000314564	0	0
ASV1032	0.000117962	0.000314564	0	0.000511167	0	0.000393205
ASV775	0.000275244	0	0.000471846	0.000235923	0	0
ASV991	0.000196603	0.000275244	0	0	0.000432526	0
ASV4107	0	0	0.000550488	0	0.000629129	0
ASV6375	0	0	0	0	0	0
ASV529	0.000393205	0.000432526	0	0	0	0
ASV1137	7.86E-05	0.000235923	0.000157282	0	0.000196603	0.000117962
ASV900	0.000314564	0.000550488	0.000196603	0	0	0
ASV629	0.000275244	0	0	0	0	0
ASV2424	0	0.000629129	0	0	0	0
ASV961	7.86E-05	0	0.000117962	0	0	0.000471846
ASV1434	0.000157282	0	0	0	0	0
ASV4891	0	0	0	0	0	0
ASV1093	0.000117962	0	3.93E-05	0.00070777	0	0.000117962
ASV734	0.000314564	0.000157282	0.000157282	0	0	0.000117962
ASV732	0.000196603	0.000157282	0.000511167	0	0	0
ASV3262	0	0	0	0	0	0.000511167
ASV3235	0	0	0	0	0	0.000865052
ASV7512	0	0	0	0	0	0
ASV857	7.86E-05	0	0	0	0.000629129	0.000196603
ASV2454	0	0.000511167	0	0	0	0.00074709
ASV9261	0	0	0	0	0	0
ASV3302	0	0	0	0.000353885	0	0.000353885
ASV1054	0.000157282	0	0	0.000393205	0.000117962	0
ASV3256	0	0	0	0	0	0.000550488
ASV462	0.000432526	0	0.000432526	0	0	0
ASV3216	0	0	0	0	0	0.001572822
ASV2564	0	0.000235923	0.000511167	0	0.000235923	0
ASV4883	0	0	0	0	0.000275244	0
ASV3515	0	0	0.000275244	0	0	0.000117962
ASV368	0.000629129	0	0	0	0	0
ASV2496	0	0.000314564	0.000196603	0	0	0
ASV4837	0	0	0	0	0	0
ASV937	0.000235923	0.000235923	0.000393205	0	0	0.000117962
ASV4216	0	0	0.000275244	0.000589808	0.000629129	0
ASV4840	0	0	0	0	0	0
ASV8769	0	0	0	0	0	0
ASV1474	0	0.000393205	0	0	0.000117962	0.000196603
ASV372	0.000589808	0	0	0	0	0
ASV5562	0	0	0	0	0.001533501	0
ASV963	0.000157282	0	0	0	0.001297578	0
ASV874	0.000157282	0	0	0	0.000196603	0
ASV838	0.000117962	0	0.000117962	0.000550488	0	0
ASV1977	7.86E-05	0	0	0	0	0
ASV831	0.000117962	0	0.000314564	0	0	0
ASV740	0.000196603	0	0	0.000393205	7.86E-05	0.000157282
ASV406	0.000629129	7.86E-05	0	0	0	0
ASV739	0.000235923	0.000157282	0	0	0	0
ASV647	0.000157282	0	0.000393205	0.000157282	0	0
ASV986	0.000196603	0	0.000235923	0.000275244	0	0
ASV8749	0	0	0	0	0	0
ASV6376	0	0	0	0	0	0
ASV5563	0	0	0	0	0.001612142	0
ASV2175	0	0	0	7.86E-05	0	0.000117962
ASV784	0.000157282	0	0	0	0	0.000353885
ASV1043	0.000157282	0	0	0.000471846	0	0
ASV976	0.000117962	0.000314564	0	0	0	0.000196603
ASV2733	0	0.000117962	0	0	0	0
ASV2444	0	0.000393205	0.000196603	0	0	0.000275244
ASV855	0.000235923	0	0.000314564	0	0	0.000157282
ASV3264	0	0	0	7.86E-05	0.000235923	0.000511167
ASV398	0.000865052	0	0	0	0	0
ASV400	0.000511167	0	0	0	0	0
ASV767	0.000275244	0	0.00074709	0	0	0
ASV886	0.000235923	0	0	0.000432526	0	0.000353885
ASV1582	3.93E-05	0	0.000235923	0.000353885	0	0
ASV1731	7.86E-05	0	0.000157282	0.000196603	0	0
ASV404	0.000511167	0	0	0	0	0
ASV1214	7.86E-05	0	0.000117962	0	0	0
ASV5567	0	0	0	0	0.001100975	0
ASV730	0.000353885	0	0	0	0	0.000393205
ASV736	0.000235923	0	0.000117962	0	0.000117962	0
ASV2385	0	0.000983014	0	0	0	0
ASV8074	0	0	0	0	0	0
ASV8062	0	0	0	0	0	0
ASV7054	0	0	0	0.000196603	0	0
ASV934	3.93E-05	0.000314564	7.86E-05	7.86E-05	0.000275244	0
ASV3521	0	0	0	0	0.00074709	0.000196603
ASV3227	0	0	0	0	0	0.001100975
ASV3201	0	7.86E-05	0	0.000471846	0	0
ASV1736	0.000157282	0	0	0	0.000157282	0
ASV654	0.000235923	0	0.000196603	0	0	0
ASV978	3.93E-05	0.000196603	0.000157282	0.000235923	0.000157282	0
ASV4311	0	0	0.000157282	0	0.000314564	0
ASV5564	0	0	0	0	0.00145486	0
ASV1057	7.86E-05	0	0.000117962	0.000314564	0.000117962	0.000235923
ASV432	0.000511167	0	0	0	0	0
ASV3402	0	0	0	0	0	0.000235923
ASV4999	0	0	0	0	0.000471846	0
ASV967	0.000157282	0	0.000157282	0.000196603	0.000117962	0
ASV1124	0.000117962	0	0	0.000157282	0.000353885	0
ASV2536	0	0.000314564	0	0.000275244	0.000393205	0.000275244
ASV7514	0	0	0	0	0	0
ASV2426	0	0.000511167	0	0.000196603	0	0
ASV4838	0	0	0	0	0	0
ASV841	0.000275244	0.000196603	0.000235923	0	0	0.000196603
ASV6960	0	0	0	0.000904372	0	0
ASV602	7.86E-05	0	0	0	0	0
ASV658	0.000275244	0	0.000275244	0	0	0
ASV994	7.86E-05	0	0	0.000196603	0.000432526	0
ASV4109	0	0	0.000471846	0	0	0
ASV3558	0	0	0	0.000157282	0	0.000157282
ASV6373	0	0	0	0	0	0
ASV992	7.86E-05	0.000157282	0	0.000235923	0	0
ASV2709	0	0.000157282	0	0.000196603	0	0
ASV2702	0	0.000196603	3.93E-05	0.000511167	0	0.000157282
ASV509	0.000353885	0	0	0	0	0
ASV2380	0	0.001258257	0	0	0	0
ASV1595	0	0	0	0	0	0.000157282
ASV719	0.000196603	0	0	0.000235923	0	0
ASV802	0.000353885	0	0	0.000196603	0	0
ASV605	0.000471846	0	0	0	0	0.000117962
ASV1425	7.86E-05	0.000117962	0	0.000235923	0.000275244	0
ASV561	0.000511167	0	0.000196603	0	0	0
ASV4201	0	0	0.000275244	0	0	0
ASV984	3.93E-05	0	0	0	0.000157282	0
ASV1151	0.000157282	0	0	0	0	0.000235923
ASV1159	7.86E-05	0.000589808	0	0	0	0
ASV9262	0	0	0	0	0	0
ASV1107	7.86E-05	0	0	0	0.000471846	0
ASV2381	0	0.001376219	0	0	0	0
ASV729	0.000275244	0	0	0	0	0
ASV4818	0	0	0	0	0	0
ASV2437	0	0.000511167	0	0	0	0.000353885
ASV482	0.000432526	0	0	0	0	0
ASV4819	0	0	0	0	0	0
ASV479	0.000471846	0	0	0	0	0
ASV1080	7.86E-05	0.000157282	0	0	0.000275244	0.000393205
ASV4140	0	0	0.000432526	0	0	0
ASV684	0.000275244	0.000196603	0	0	0	0
ASV5566	0	0	0	0	0.001258257	0
ASV4130	0	0	0.000550488	0.000157282	0	0
ASV7521	0	0	0	0	0	0
ASV588	0.000432526	0.000235923	0	0	0	0
ASV500	0.000550488	0	0	0	0	0
ASV6951	0	0	0	0.001218937	0	0
ASV3494	0	0	0	0.000157282	0.000629129	0.000196603
ASV4820	0	0	0	0	0	0
ASV798	0.000235923	0	0.000589808	0	0	0
ASV686	0.000275244	0	0	0	0	0
ASV714	0.000235923	0	0	0	0	0
ASV4098	0	0	0.000786411	0.000432526	0	0
ASV9263	0	0	0	0	0	0
ASV502	0.000629129	0	0	0	0	0
ASV2543	0	0.000275244	0.000353885	0.000235923	0	0.000117962
ASV3398	0	0	0	0.000314564	0	0.000235923
ASV4118	0	0	0.000511167	0.000550488	0	0
ASV4087	0	0	0.000786411	0	0	0
ASV715	0.000275244	0	0	0	0	0.000432526
ASV1296	7.86E-05	7.86E-05	0	7.86E-05	0	7.86E-05
ASV1037	0.000157282	0	0	0	0	0
ASV6374	0	0	0	0	0	0
ASV512	0.000550488	0	0	0	0	0
ASV741	0.000235923	0	0	0	0.000275244	0
ASV956	0.000275244	0	0	0.000235923	0	0
ASV6484	0	0	0	0	0	0
ASV511	0.000235923	0	0	0	0	0
ASV5579	0	0	0	0	0.000825731	0
ASV833	0.000196603	0	0	0	0	0
ASV3222	0	0	0	0	0	0.001140296
ASV1097	0.000117962	0.000275244	0	0	0	0
ASV3380	0	0	0	0	0	0.000235923
ASV5632	0	0	0	0	0.000353885	0
ASV515	0.000432526	0	0	0	0	0
ASV888	0.000157282	0	0	0	0	0
ASV542	0.000550488	0	0	0	0	7.86E-05
ASV7519	0	0	0	0	0	0
ASV4127	0	0	0.000511167	0	0	0
ASV4947	0	0	0	0.000196603	0.000275244	0
ASV885	0.000275244	0	0.000235923	0	0	0
ASV2539	0	0.000275244	0	0	0	0
ASV4860	0	0	0	0	0	0
ASV4123	0	0	0.000471846	0	0.000589808	0
ASV1224	0.000117962	0.000117962	0	0	0	0
ASV1485	3.93E-05	0	0	0.000275244	0	0
ASV1096	0.000157282	0	0.000314564	0	0	0
ASV975	0.000157282	0	0	0	0	0
ASV828	0.000117962	0.000235923	0	0	0	0
ASV4865	0	0	0	0	0.000629129	0
ASV1168	7.86E-05	0	0	0	0	0
ASV7515	0	0	0	0	0	0
ASV4104	0	0	0.00070777	0	0	0
ASV4512	0	0	7.86E-05	0.00070777	0.000393205	0
ASV910	0.000157282	0	0	0	0	0.000511167
ASV625	0.000353885	0	0	0	0	0
ASV8773	0	0	0	0	0	0
ASV1575	7.86E-05	0	0	0.000471846	0.000432526	0
ASV6996	0	0	0	0.000393205	0	0
ASV4155	0	0	0.000393205	0	0.00074709	0
ASV534	0.000275244	0	0	0	0	0
ASV1038	0.000157282	0	0	0.000314564	0	0
ASV665	0.000196603	0	0.000314564	0	0	0
ASV4122	0	0	0.000550488	7.86E-05	0.000353885	0
ASV705	0.000393205	0	0	0	0	0
ASV6394	0	0	0	0.000314564	0	0
ASV2383	0	0.001179616	0	0	0	0
ASV618	0.000432526	0	0	0	0	0
ASV1023	0.000275244	0	0.000235923	0	0	0.000589808
ASV8751	0	0	0	0	0	0
ASV1140	0.000196603	0.000196603	0	0	0	0.000235923
ASV2612	0	0.000117962	0.000511167	7.86E-05	0	0
ASV883	0.000157282	0	7.86E-05	7.86E-05	0	0
ASV540	0.000275244	0	0	0	0	0
ASV649	0.000314564	0	0	0	0	0
ASV731	0.000235923	0.000196603	0	0.000235923	0	0
ASV3224	0	0	0	0	0	0.001022334
ASV8752	0	0	0	0	0	0
ASV861	0.000235923	0	0	0.000589808	0	0
ASV6393	0	0	0	0	0	0
ASV5845	0	0	0	0	7.86E-05	0
ASV751	0.000275244	0	0	0	0	0.000471846
ASV6954	0	0	0	0.001100975	0	0
ASV1185	7.86E-05	0.000275244	0.000511167	0	0	7.86E-05
ASV2567	0	0.000235923	0	0	0	0
ASV1102	0.000117962	0	0	0	0	0.000550488
ASV3225	0	0	0	0	0	0.001100975
ASV5717	0	0	0	0	0.000196603	0
ASV1002	0.000117962	0	0	0	7.86E-05	0.000589808
ASV6955	0	0	0	0.001100975	0	0
ASV554	0.000471846	0	0	0	0	0
ASV1361	0.000117962	0	7.86E-05	0	7.86E-05	0
ASV5569	0	0	0	0	0.001061655	0
ASV3029	0	7.86E-05	0.000157282	0	0.000235923	7.86E-05
ASV722	0.000314564	0	0	0.000314564	0	0
ASV1183	0.000117962	0.000157282	0	0.000117962	0.000314564	0
ASV817	0.000393205	0	0	0	7.86E-05	0
ASV1006	7.86E-05	0.000196603	3.93E-05	7.86E-05	0	0
ASV5592	0	0	0	0.000235923	0.000511167	0
ASV5596	0	0	0	0	0.000550488	0
ASV2570	0	0.000196603	0	0	0	0
ASV704	0.000275244	7.86E-05	0	0	0.000117962	0
ASV890	0.000196603	0	0	0.000235923	0	0
ASV7516	0	0	0	0	0	0
ASV8065	0	0	0	0	0	0
ASV551	0.000393205	0	0	0	0	0
ASV764	0.000393205	0	0	0	0	0.000393205
ASV3226	0	0	0	0	0	0.001061655
ASV1082	0.000157282	0.000196603	0	0	0	0.000196603
ASV8067	0	0	0	0	0	0
ASV8066	0	0	0	0	0	0
ASV6759	0	0	0	0	0	0
ASV8777	0	0	0	0	0	0
ASV8753	0	0	0	0	0	0
ASV8754	0	0	0	0	0	0
ASV4237	0	0	0.000235923	0.000196603	0	0
ASV2665	0	0.000196603	0	0	0.00070777	0
ASV1400	0.000117962	0.000196603	0	0.000157282	3.93E-05	0.000235923
ASV1252	7.86E-05	0	0	0.000353885	0	0
ASV4824	0	0	0	0	0	0
ASV743	0.000235923	0.000196603	0	0.000196603	0	0
ASV2435	0	0.000511167	0	0	0	0.000471846
ASV1017	7.86E-05	0.000196603	0	0	0.000157282	0
ASV3550	0	0	0	0	0.000314564	0.000157282
ASV2576	0	0.000157282	0	0	0	0
ASV1443	0.000117962	7.86E-05	0.000196603	0	0	0
ASV8068	0	0	0	0	0	0
ASV3110	0	7.86E-05	0	0	0	0.000117962
ASV4827	0	0	0	0	0	0
ASV5573	0	0	0	0	0.000865052	0
ASV2388	0	0.000943693	0	0	0	0
ASV4207	0	0	0.000235923	0	0	0
ASV666	0.000275244	0	0	0	0	0
ASV4223	0	0	0.000275244	0	0	0
ASV1180	0.000157282	0	3.93E-05	0.000117962	0	0
ASV3263	0	0	0	0	0.000314564	0.000550488
ASV6377	0	0	0	0	0	0
ASV953	0.000196603	0	0	0	0.000117962	0
ASV4858	0	0	0	0	0	0
ASV7561	0	0	0	0	0	0
ASV4484	0	0	0.000117962	0.000589808	0	0
ASV858	0.000353885	7.86E-05	0	0	0	0
ASV2441	0	0.000471846	0	0	0	0
ASV1381	3.93E-05	0	0	0	0	0.000393205
ASV8755	0	0	0	0	0	0
ASV3293	0	0	0	0	0	0.000393205
ASV590	0.000353885	0	0	0	0	0
ASV6987	0	0	0	0.000471846	0	0
ASV586	0.000393205	0	0	0	0	0
ASV851	0.000196603	0.000196603	0	0.000275244	0	0
ASV3540	0	0	0.000235923	3.93E-05	0.000117962	0.000157282
ASV1273	0.000196603	0	0	0	0	0
ASV652	0.000196603	0	0	0	0	0
ASV5572	0	0	0	0	0.001100975	0
ASV6407	0	0	0	0	0	0
ASV3228	0	0	0	0	0	0.000983014
ASV580	0.000471846	0	0	0	0	0
ASV4829	0	0	0	0	0	0
ASV3368	0	0	0	0.000668449	0	0.000196603
ASV6957	0	0	0	0.000825731	0	0
ASV790	0.000196603	0	0	0	0	0
ASV7518	0	0	0	0	0	0
ASV8069	0	0	0	0	0	0
ASV2559	0	0.000275244	0.000235923	0	0.000117962	0.000235923
ASV695	0.000353885	0	0	0	0	0.000196603
ASV820	0.000235923	0	0	0	0	0
ASV6482	0	0	0	0	0	0
ASV7655	0	0	0	0	0	0
ASV7517	0	0	0	0	0	0
ASV5094	0	0	0	0.000393205	0.000353885	0
ASV4090	0	0	0.000904372	0	0	0
ASV3229	0	0	0	0	0	0.000904372
ASV2440	0	0.000511167	0	0	0	0
ASV2642	0	0.000196603	0	0	0.000275244	0
ASV1418	0.000117962	0.000117962	0.000157282	0	0	0
ASV924	0.000157282	0	0	0	0	0
ASV6408	0	0	0	0	0	0
ASV5575	0	0	0	0	0.000825731	0
ASV9265	0	0	0	0	0	0
ASV4830	0	0	0	0	0	0
ASV1231	3.93E-05	0	0	0	0	0.000235923
ASV2606	0	0.000157282	0.000157282	0	0	0
ASV4221	0	0	0.000196603	0.000353885	0.000117962	0
ASV945	0.000314564	0	0	0	0	0.000117962
ASV6378	0	0	0	0	0	0
ASV3232	0	0	0	0	0	0.000904372
ASV615	0.000393205	0	0	0	0	0
ASV6387	0	0	0	0	0	0
ASV6424	0	0	0	0	0	0
ASV4831	0	0	0	0	0	0
ASV646	0.000275244	0	0	0	7.86E-05	0
ASV3233	0	0	0	0	0	0.001061655
ASV936	0.000235923	0	0	0	0	0
ASV1147	0.000117962	0.000353885	0	0	0	0
ASV8758	0	0	0	0	0	0
ASV1419	7.86E-05	0	0	0	0	7.86E-05
ASV2280	7.86E-05	0	0.000235923	0	0	0
ASV1412	0.000117962	0	0	0	0	0.000432526
ASV4091	0	0	0.00070777	0	0	0
ASV9266	0	0	0	0	0	0
ASV1373	0.000117962	0	0.000117962	7.86E-05	0	7.86E-05
ASV4833	0	0	0	0	0	0
ASV9267	0	0	0	0	0	0
ASV1040	0.000157282	0	0	0	0	0
ASV3234	0	0	0	0	0	0.000865052
ASV4853	0	0	0	0.000235923	0	0
ASV1875	3.93E-05	0	0.000117962	7.86E-05	0	0
ASV6458	0	0	0	0	0	0
ASV1295	0.000117962	0	0	0	0.000668449	0
ASV893	0.000314564	0	0	0	0	0
ASV8757	0	0	0	0	0	0
ASV3247	0	0	0	0	0	0.000668449
ASV6968	0	0	0	0.000629129	0	0
