	LYL7	LYL8	LYL9	LYL10	LYL11	LYL12	Abundance	Type	phylum	class	order	family	genus	species
ASV1	0.133847122	0.111984901	0.091302296	0.121539792	0.116467443	0.092442592	0.111264024	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_sp._CCGE-LA001
ASV2	0.025204467	0.038927336	0.068771626	0.037747719	0.031102548	0.029411765	0.038527577	phoD	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Lysobacter	s__Lysobacter_antibioticus
ASV3	0.054852155	0.035860333	0.038455489	0	0.043724442	0.03853413	0.035237758	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_sp._CCGE-LA001
ASV5	0.038966656	0.033186537	0.032124882	0.042938031	0.039084618	0.028586033	0.03581446	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_sp._CCGE-LA001
ASV8	0.026423404	0.027917584	0.024496697	0.023749607	0.022805914	0.035034602	0.026737968	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_lablabi
ASV9	0.013408304	0.021154451	0.019974835	0.017065115	0.020800566	0.01529569	0.017949827	phoD	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_stutzeri
ASV19	0.028821957	0.017654923	0.025007864	0.021115131	0.020721925	0.03633218	0.02494233	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Ensifer	s__Ensifer_sojae
ASV13	0.013447625	0.012818496	0.01089179	0.01380151	0.013880151	0.011796162	0.012772622	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_sp._CCGE-LA001
ASV11	0.008650519	0.011481598	0.013604907	0.011992765	0.011127713	0.014351997	0.01186825	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV20	0.020918528	0.019188424	0.014155395	0.024260774	0.018441334	0.009790815	0.017792545	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Mesorhizobium	s__Mesorhizobium_sp._B7
ASV30	0.01671123	0.020014155	0.013683548	0.01675055	0.014391318	0.018205411	0.016626035	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium	s__Sinorhizobium_meliloti
ASV16	0.011560239	0.009948097	0.010537905	0.010419943	0.009987417	0.008847122	0.010216787	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_sp._CCGE-LA001
ASV51	0.012936458	0.018795219	0.02036804	0.016475307	0.0145486	0.012464612	0.015931373	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Ensifer	s__Ensifer_adhaerens
ASV15	0.008965083	0.008453916	0.00868984	0.005740799	0.006684492	0.013919472	0.008742267	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium	s__Sinorhizobium_medicae
ASV17	0.00798207	0.008493237	0.009318968	0.0101447	0.011481598	0.005937402	0.008892996	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV18	0.010616546	0.010380623	0.010577226	0.009240327	0.008375275	0.009279648	0.009744941	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_sp._CCGE-LA001
ASV41	0.012936458	0.014941806	0.012425291	0.011717521	0.013998113	0.01018402	0.012700535	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium	s__Sinorhizobium_meliloti
ASV24	0.008650519	0.011560239	0.008965083	0.011167034	0.007038377	0.006959736	0.009056831	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV25	0.00581944	0.007785467	0.011127713	0.006920415	0.0072743	0.006723813	0.007608525	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV23	0.005858761	0.003027682	0.005583517	0.007510223	0.00581944	0.007431582	0.005871868	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV26	0.005740799	0.004010695	0.005898081	0.007352941	0.008650519	0.00511167	0.006127451	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV28	0.007628185	0.005898081	0.005701478	0.006251966	0.007942749	0.004757785	0.006363374	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV42	0.007038377	0.005583517	0.009712174	0.007431582	0.004797106	0.004718465	0.00654687	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV44	0.005583517	0.005033029	0.004050016	0.003538849	0.00578012	0.002988361	0.004495649	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV35	0.005308273	0.004482542	0.003814092	0.003381567	0.00436458	0.005268953	0.004436668	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium	s__Sinorhizobium_medicae
ASV54	0.004600503	0	0.006134004	0.006723813	0.005740799	0.003499528	0.004449775	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV179	0.005426235	0.009201007	0.008375275	0.0101447	0.01093111	0.004993709	0.008178673	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV78	0.007352941	0.005740799	0.008768481	0.006055363	0.006330607	0.009790815	0.007339834	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Ensifer	s__Ensifer_sojae
ASV45	0.003892734	0.005386914	0.004875747	0.005544196	0.002870399	0.006134004	0.004783999	phoD	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_stutzeri
ASV87	0.004285939	0.004797106	0.003184964	0.013211702	0.003814092	0.009751494	0.00650755	phoD	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._LAB-08
ASV29	0.003420887	0.004285939	0.003774772	0.004246618	0.004285939	0.001887386	0.003650257	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV56	0.002831079	0.004561183	0.004246618	0.004993709	0.004993709	0.003932054	0.004259725	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV36	0.003499528	0.00290972	0.002280591	0.002555835	0.003460208	0.006094684	0.003466761	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_icense
ASV86	0.006409248	0.00578012	0.005190311	0.006330607	0.006684492	0.005662158	0.006009489	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium	s__Sinorhizobium_meliloti
ASV93	0.002634476	0.003302925	0.002555835	0.002044668	0.003224284	0.007117018	0.003479868	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV34	0.002831079	0.002870399	0.004875747	0.003853413	0.004639824	0.002870399	0.00365681	phoD	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_stutzeri
ASV50	0.002988361	0.003381567	0.005033029	0.002555835	0.004207298	0.004482542	0.003774772	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_sp._SK17
ASV111	0.003814092	0.003381567	0.005268953	0.005229632	0.003224284	0.004010695	0.004154871	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV58	0.002319912	0.003106323	0.003932054	0.004679144	0.004167977	0.002713117	0.003486421	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_soil_bacterium
ASV74	0.003027682	0.005937402	0.002713117	0.003892734	0.004010695	0.00361749	0.00386652	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV52	0.003460208	0.002398553	0.004797106	0.003263605	0.00436458	0.001690783	0.003329139	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Mesorhizobium	s__Mesorhizobium_amorphae
ASV100	0.003499528	0.003067002	0.003420887	0.001218937	0.002595156	0.004010695	0.002968701	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_icense
ASV48	0.002123309	0.001730104	0.003696131	0.00365681	0.003696131	0.001887386	0.002798312	phoD	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__unclassified_o__Burkholderiales	g__Rhizobacter	s__Rhizobacter_gummiphilus
ASV73	0.003106323	0.001533501	0.003302925	0.002555835	0.002437874	0.004915068	0.002975254	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_erythrophlei
ASV43	0.001572822	0.002516515	0.001730104	0.00220195	0.001966027	0.002791758	0.002129863	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV69	0.003538849	0.002241271	0.00290972	0.002083989	0.003224284	0.004679144	0.003112876	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV81	0.002555835	0.005701478	0	0.003892734	0.003067002	0.002949041	0.003027682	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV153	0.006409248	0.003460208	0.004679144	0.004639824	0.003381567	0.009004404	0.005262399	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Ensifer	s__Ensifer_sojae
ASV38	0.001966027	0.003499528	0.001926707	0.003932054	0.002044668	0.002359232	0.002621369	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV80	0.002949041	0.004285939	0.002713117	0.004010695	0.004797106	0.002752438	0.003584723	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Labrenzia	s__Labrenzia_sp._VG12
ASV118	0.005229632	0.004954388	0.006212645	0.005504876	0.003696131	0.005308273	0.005150991	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Ensifer	s__Ensifer_adhaerens
ASV122	0.003302925	0.001376219	0.00216263	0.004167977	0.003145643	0.003106323	0.002876953	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV59	0.002673797	0.003067002	0.002949041	0.002752438	0.003460208	0.002516515	0.002903167	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV99	0.003381567	0.001730104	0.002437874	0.00436458	0.005150991	0.003420887	0.003414334	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_sp._CCGE-LA001
ASV105	0.002673797	0.002044668	0.003302925	0.001926707	0.002634476	0.005740799	0.003053895	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_icense
ASV60	0.003696131	0.002634476	0.003184964	0.004050016	0	0.002949041	0.002752438	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_sp._CCGE-LA001
ASV90	0.004050016	0	0.003696131	0	0.004089336	0.003224284	0.002509961	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV47	0.002752438	0.002634476	0.002044668	0.002988361	0.000983014	0.002752438	0.002359233	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV67	0.001769424	0.00290972	0.003853413	0.001848065	0.002870399	0.001533501	0.002464087	phoD	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Lysobacter	s__Lysobacter_antibioticus
ASV57	0.003145643	0.002398553	0.003027682	0.006016043	0.000983014	0.001100975	0.002778652	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV112	0.002044668	0.002477194	0.00220195	0.001376219	0.001218937	0.003696131	0.002169183	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV76	0.002437874	0.001297578	0.003027682	0.00220195	0.002831079	0.004679144	0.002745885	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV64	0.002516515	0.003184964	0.002988361	0.001258257	0.002359232	0.002988361	0.002549282	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium	s__Sinorhizobium_medicae
ASV218	0.004993709	0.003342246	0.003067002	0.005308273	0.004757785	0.002870399	0.004056569	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium	s__Sinorhizobium_meliloti
ASV72	0.001572822	0.002123309	0.002949041	0.001966027	0.001179616	0.002280591	0.002011901	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV102	0.00145486	0.002280591	0.00074709	0.001651463	0.004521862	0.005622837	0.002713117	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV92	0.002319912	0.00070777	0.002595156	0.003774772	0.002241271	0.002516515	0.002359233	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV66	0.002005348	0.002005348	0.001651463	0.001415539	0.001336898	0.000825731	0.001540055	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV88	0.001376219	0.002359232	0.002516515	0.002123309	0.001966027	0.001887386	0.002038115	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Afipia	s__Afipia_sp._GAS231
ASV53	0	0.004167977	0.005308273	0.005426235	0.004718465	0	0.003270158	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Mesorhizobium	s__Mesorhizobium_sp._B7
ASV157	0.003735451	0.005150991	0.003814092	0.00361749	0.002555835	0.003381567	0.003709238	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Ensifer	s__Ensifer_adhaerens
ASV96	0.002516515	0.000904372	0.001572822	0.000943693	0.001533501	0.005937402	0.002234718	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV170	0.002595156	0.00216263	0.003027682	0.001848065	0.001494181	0.003145643	0.002378893	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV75	0.001887386	0.002319912	0.003774772	0.001690783	0.001376219	0.000983014	0.002005348	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV135	0.002831079	0.002791758	0.003027682	0.003932054	0.003263605	0.001887386	0.002955594	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Mesorhizobium	s__Mesorhizobium_sp._WSM1497
ASV176	0.001651463	0.002791758	0.002280591	0.002398553	0.002005348	0.001612142	0.002123309	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV139	0.002123309	0.001848065	0.002673797	0.00145486	0.00220195	0.002988361	0.002215057	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_lablabi
ASV252	0.00290972	0.003971375	0.002398553	0.002713117	0.004246618	0.002595156	0.00313909	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium	s__Sinorhizobium_meliloti
ASV71	0.000550488	0.001808745	0.00220195	0.002083989	0.002280591	0.001415539	0.00172355	phoD	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__unclassified_o__Burkholderiales	g__Rhizobacter	s__Rhizobacter_gummiphilus
ASV149	0.002713117	0.001100975	0.001612142	0.00074709	0.002044668	0.00220195	0.001736657	phoD	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__Burkholderia_cepacia
ASV190	0.000943693	0.003499528	0.002319912	0.002831079	0.00290972	0.001730104	0.002372339	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV374	0.001730104	0.001140296	0.001218937	0.003184964	0.001494181	0.001218937	0.00166457	phoD	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__unclassified_o__Burkholderiales	g__Rhizobacter	s__Rhizobacter_gummiphilus
ASV165	0.003302925	0.003814092	0.004246618	0	0.003892734	0	0.002542728	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium	s__Sinorhizobium_meliloti
ASV207	0.002988361	0.001100975	0.001887386	0.002595156	0.002437874	0.002083989	0.00218229	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV95	0.001494181	0.001769424	0.001651463	0.002241271	0.002595156	0	0.001625249	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV133	0.002398553	0.002398553	0.001690783	0.002083989	0.003067002	0.001848065	0.002247824	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Labrenzia	s__Labrenzia_sp._VG12
ASV119	0.001690783	0.001612142	0.002634476	0.002437874	0.001769424	0.001100975	0.001874279	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV151	0.00220195	0.003460208	0.002437874	0.002044668	0.001572822	0.001887386	0.002267485	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV5568	0.002437874	0	0	0	0	0	0.000406312	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV115	0.002005348	0.001258257	0.002359232	0.001336898	0.000904372	0.002241271	0.00168423	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV77	0.001140296	0.00145486	0.001376219	0.001494181	0.001572822	0.001100975	0.001356559	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV180	0.002083989	0.000471846	0.000983014	0.002123309	0.00145486	0.000943693	0.001343452	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV132	0.00145486	0.001769424	0.002398553	0.001730104	0.001297578	0.002319912	0.001828405	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium	s__Bradyrhizobium_erythrophlei
ASV146	0.001769424	0.001179616	0.001612142	0.002477194	0.001887386	0.001336898	0.001710443	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV284	0.002516515	0.001022334	0.001140296	0.002044668	0.00220195	0.002044668	0.001828405	phoD	p__Actinobacteria_d__Bacteria	c__Actinobacteria_p__Actinobacteria	o__Glycomycetales	f__Glycomycetaceae	g__Stackebrandtia	s__Stackebrandtia_nassauensis
ASV94	0.001612142	0.00070777	0.001336898	0.001887386	0.001258257	0.002241271	0.001507287	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV155	0.001415539	0.001612142	0.000904372	0.001218937	0.00216263	0.001218937	0.001422093	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV208	0.001651463	0.002870399	0.002005348	0.000983014	0.001730104	0.001100975	0.001723551	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV120	0.001651463	0.001730104	0.001612142	0.000865052	0.001572822	0.001022334	0.001408986	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV344	0.001572822	0.001494181	0.001297578	0.002005348	0.002044668	0.002437874	0.001808745	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV136	0.001651463	0.002752438	0.001690783	0.002241271	0.000904372	0.000983014	0.00170389	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV140	0.002831079	0.00216263	0	0.003538849	0.002870399	0.000983014	0.002064329	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV614	0	0.000825731	0.001297578	0.001258257	0.000511167	0	0.000648789	phoD	p__unclassified_d__Bacteria	c__unclassified_d__Bacteria	o__unclassified_d__Bacteria	f__unclassified_d__Bacteria	g__unclassified_d__Bacteria	s__uncultured_bacterium
ASV324	0.001651463	0.002398553	0.002398553	0.003381567	0.003302925	0.001572822	0.002450981	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium	s__Sinorhizobium_meliloti
ASV141	0.001808745	0.001533501	0.001690783	0.001769424	0.001926707	0.000629129	0.001559715	phoD	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Lysobacter	s__Lysobacter_antibioticus
ASV2373	0.004443221	0	0	0	0	0.002634476	0.001179616	phoD	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Mesorhizobium	s__Mesorhizobium_sp._B7
